Register,PassiveType,Aux,PP,Sentiment
Spoken,BE-pp,be,prepared,0.2263
Spoken,BE-pp,'s,prepared,0.2263
Spoken,BE-pp,was,prepared,0.2263
Spoken,BE-pp,were,prepared,0.2263
Spoken,BE-pp,be,prepared,0.2263
Spoken,BE-pp,be,prepared,0.2263
Spoken,BE-pp,was,prepared,0.2263
Spoken,BE-pp,were,prepared,0.2263
Spoken,BE-pp,were,prepared,0.2263
Spoken,BE-pp,is,prepared,0.2263
Spoken,BE-pp,be,prepared,0.2263
Spoken,BE-pp,were,prepared,0.2263
Spoken,BE-pp,being,prepared,0.2263
Spoken,BE-pp,been,prepared,0.2263
Spoken,BE-pp,be,prepared,0.2263
Spoken,BE-pp,are,prepared,0.2263
Spoken,BE-pp,are,prepared,0.2263
Spoken,BE-pp,are,prepared,0.2263
Spoken,BE-pp,be,prepared,0.2263
Spoken,BE-pp,been,prepared,0.2263
Spoken,BE-pp,were,prepared,0.2263
Spoken,BE-pp,be,prepared,0.2263
Spoken,BE-pp,be,prepared,0.2263
Spoken,BE-pp,are,prescribed,0.0
Spoken,BE-pp,are,prescribed,0.0
Spoken,BE-pp,are,prescribed,0.0
Spoken,BE-pp,are,prescribed,0.0
Spoken,BE-pp,were,presented,0.0
Spoken,BE-pp,be,presented,0.0
Spoken,BE-pp,were,presented,0.0
Spoken,BE-pp,is,presented,0.0
Spoken,BE-pp,is,presented,0.0
Spoken,BE-pp,be,presented,0.0
Spoken,BE-pp,is,presented,0.0
Spoken,BE-pp,is,presented,0.0
Spoken,BE-pp,'s,presented,0.0
Spoken,BE-pp,are,presented,0.0
Spoken,BE-pp,are,presented,0.0
Spoken,BE-pp,was,presented,0.0
Spoken,BE-pp,was,presented,0.0
Spoken,BE-pp,was,presented,0.0
Spoken,BE-pp,'re,presented,0.0
Spoken,BE-pp,'s,preserved,0.0
Spoken,BE-pp,was,preserved,0.0
Spoken,BE-pp,been,preserved,0.0
Spoken,BE-pp,'s,preserved,0.0
Spoken,BE-pp,be,pressed,0.0
Spoken,BE-pp,been,pressured,-0.2263
Spoken,BE-pp,are,pressured,-0.2263
Spoken,BE-pp,were,pressured,-0.2263
Spoken,BE-pp,are,presumed,0.0
Spoken,BE-pp,was,presumed,0.0
Spoken,BE-pp,be,prevented,0.0258
Spoken,BE-pp,be,prevented,0.0258
Spoken,BE-pp,was,asked,0.0
Spoken,BE-pp,were,localized,0.0
Spoken,BE-pp,were,preyed,0.0
Spoken,BE-pp,is,priced,0.0
Spoken,BE-pp,'s,priced,0.0
Spoken,BE-pp,were,priced,0.0
Spoken,BE-pp,was,pricked,-0.1531
Spoken,BE-pp,be,printed,0.0
Spoken,BE-pp,are,printed,0.0
Spoken,BE-pp,was,printed,0.0
Spoken,BE-pp,are,printed,0.0
Spoken,BE-pp,be,printed,0.0
Spoken,BE-pp,were,printed,0.0
Spoken,BE-pp,were,printed,0.0
Spoken,BE-pp,were,printed,0.0
Spoken,BE-pp,being,printed,0.0
Spoken,BE-pp,were,printed,0.0
Spoken,BE-pp,be,printed,0.0
Spoken,BE-pp,'s,prized,0.5267
Spoken,BE-pp,'s,distracted,-0.34
Spoken,BE-pp,'s,unfinished,0.0
Spoken,BE-pp,be,processed,0.0
Spoken,BE-pp,being,processed,0.0
Spoken,BE-pp,is,produced,0.0
Spoken,BE-pp,'s,produced,0.0
Spoken,BE-pp,'s,produced,0.0
Spoken,BE-pp,is,produced,0.0
Spoken,BE-pp,is,produced,0.0
Spoken,BE-pp,are,produced,0.0
Spoken,BE-pp,'s,produced,0.0
Spoken,BE-pp,being,produced,0.0
Spoken,BE-pp,being,produced,0.0
Spoken,BE-pp,was,produced,0.0
Spoken,BE-pp,is,produced,0.0
Spoken,BE-pp,are,produced,0.0
Spoken,BE-pp,are,produced,0.0
Spoken,BE-pp,is,produced,0.0
Spoken,BE-pp,was,produced,0.0
Spoken,BE-pp,was,produced,0.0
Spoken,BE-pp,is,produced,0.0
Spoken,BE-pp,are,produced,0.0
Spoken,BE-pp,is,produced,0.0
Spoken,BE-pp,'s,produced,0.0
Spoken,BE-pp,are,produced,0.0
Spoken,BE-pp,being,produced,0.0
Spoken,BE-pp,are,produced,0.0
Spoken,BE-pp,are,produced,0.0
Spoken,BE-pp,were,produced,0.0
Spoken,BE-pp,be,produced,0.0
Spoken,BE-pp,'s,produced,0.0
Spoken,BE-pp,be,produced,0.0
Spoken,BE-pp,are,produced,0.0
Spoken,BE-pp,were,produced,0.0
Spoken,BE-pp,'s,produced,0.0
Spoken,BE-pp,is,produced,0.0
Spoken,BE-pp,were,produced,0.0
Spoken,BE-pp,being,produced,0.0
Spoken,BE-pp,'s,produced,0.0
Spoken,BE-pp,was,produced,0.0
Spoken,BE-pp,was,produced,0.0
Spoken,BE-pp,is,produced,0.0
Spoken,BE-pp,was,produced,0.0
Spoken,BE-pp,being,produced,0.0
Spoken,BE-pp,is,produced,0.0
Spoken,BE-pp,'s,produced,0.0
Spoken,BE-pp,be,produced,0.0
Spoken,BE-pp,be,produced,0.0
Spoken,BE-pp,been,produced,0.0
Spoken,BE-pp,being,profiled,0.0
Spoken,BE-pp,being,profiled,0.0
Spoken,BE-pp,are,disabled,0.0
Spoken,BE-pp,was,programmed,0.0
Spoken,BE-pp,are,programmed,0.0
Spoken,BE-pp,was,programmed,0.0
Spoken,BE-pp,'s,programmed,0.0
Spoken,BE-pp,be,programmed,0.0
Spoken,BE-pp,be,programmed,0.0
Spoken,BE-pp,were,programmed,0.0
Spoken,BE-pp,be,modified,0.0
Spoken,BE-pp,'s,prohibited,0.0
Spoken,BE-pp,'s,projected,0.0
Spoken,BE-pp,is,projected,0.0
Spoken,BE-pp,are,projected,0.0
Spoken,BE-pp,been,promised,0.3612
Spoken,BE-pp,were,promised,0.3612
Spoken,BE-pp,be,promoted,0.4215
Spoken,BE-pp,be,promoted,0.4215
Spoken,BE-pp,be,promulgated,0.0
Spoken,BE-pp,was,propagated,0.0
Spoken,BE-pp,is,propelled,0.0
Spoken,BE-pp,been,propelled,0.0
Spoken,BE-pp,are,propelled,0.0
Spoken,BE-pp,was,proposed,0.0
Spoken,BE-pp,was,proposed,0.0
Spoken,BE-pp,were,prospected,0.0
Spoken,BE-pp,be,protected,0.4404
Spoken,BE-pp,are,protected,0.4404
Spoken,BE-pp,are,protected,0.4404
Spoken,BE-pp,are,protected,0.4404
Spoken,BE-pp,'s,protected,0.4404
Spoken,BE-pp,is,protected,0.4404
Spoken,BE-pp,'s,protected,0.4404
Spoken,BE-pp,are,protected,0.4404
Spoken,BE-pp,'s,protected,0.4404
Spoken,BE-pp,is,protected,0.4404
Spoken,BE-pp,is,proven,0.0
Spoken,BE-pp,been,proven,0.0
Spoken,BE-pp,been,proven,0.0
Spoken,BE-pp,'s,proven,0.0
Spoken,BE-pp,are,provided,0.0
Spoken,BE-pp,'s,provided,0.0
Spoken,BE-pp,were,provided,0.0
Spoken,BE-pp,is,provided,0.0
Spoken,BE-pp,be,provided,0.0
Spoken,BE-pp,'s,provided,0.0
Spoken,BE-pp,being,provided,0.0
Spoken,BE-pp,been,publicized,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,were,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,been,published,0.0
Spoken,BE-pp,been,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,are,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,were,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,been,published,0.0
Spoken,BE-pp,were,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,be,published,0.0
Spoken,BE-pp,been,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,been,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,was,published,0.0
Spoken,BE-pp,were,published,0.0
Spoken,BE-pp,are,puffed,0.0
Spoken,BE-pp,being,pulled,0.0
Spoken,BE-pp,is,pulled,0.0
Spoken,BE-pp,be,pulled,0.0
Spoken,BE-pp,are,pulled,0.0
Spoken,BE-pp,been,pulled,0.0
Spoken,BE-pp,been,pulled,0.0
Spoken,BE-pp,been,pulled,0.0
Spoken,BE-pp,was,pulled,0.0
Spoken,BE-pp,was,pulled,0.0
Spoken,BE-pp,were,pulled,0.0
Spoken,BE-pp,been,pulled,0.0
Spoken,BE-pp,be,punched,0.0
Spoken,BE-pp,be,punished,-0.4588
Spoken,BE-pp,was,punished,-0.4588
Spoken,BE-pp,was,punished,-0.4588
Spoken,BE-pp,be,punished,-0.4588
Spoken,BE-pp,be,punished,-0.4588
Spoken,BE-pp,are,purchased,0.0
Spoken,BE-pp,was,purchased,0.0
Spoken,BE-pp,'m,purged,0.0
Spoken,BE-pp,being,pursued,0.0
Spoken,BE-pp,is,pushed,0.0
Spoken,BE-pp,been,pushed,0.0
Spoken,BE-pp,being,pushed,0.0
Spoken,BE-pp,being,pushed,0.0
Spoken,BE-pp,be,pushed,0.0
Spoken,BE-pp,are,pushed,0.0
Spoken,BE-pp,been,pushed,0.0
Spoken,BE-pp,be,pushed,0.0
Spoken,BE-pp,being,pushed,0.0
Spoken,BE-pp,being,pushed,0.0
Spoken,BE-pp,were,pushed,0.0
Spoken,BE-pp,were,pushed,0.0
Spoken,BE-pp,was,pushed,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,'s,put,0.0
Spoken,BE-pp,is,put,0.0
Spoken,BE-pp,is,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,being,put,0.0
Spoken,BE-pp,are,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,were,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,were,put,0.0
Spoken,BE-pp,are,put,0.0
Spoken,BE-pp,are,put,0.0
Spoken,BE-pp,are,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,been,put,0.0
Spoken,BE-pp,been,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,were,put,0.0
Spoken,BE-pp,were,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,are,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,been,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,were,put,0.0
Spoken,BE-pp,been,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,are,put,0.0
Spoken,BE-pp,is,put,0.0
Spoken,BE-pp,are,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,is,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,been,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,be,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,are,put,0.0
Spoken,BE-pp,been,put,0.0
Spoken,BE-pp,been,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,were,put,0.0
Spoken,BE-pp,been,put,0.0
Spoken,BE-pp,being,put,0.0
Spoken,BE-pp,is,put,0.0
Spoken,BE-pp,been,put,0.0
Spoken,BE-pp,is,put,0.0
Spoken,BE-pp,being,put,0.0
Spoken,BE-pp,are,put,0.0
Spoken,BE-pp,being,put,0.0
Spoken,BE-pp,was,put,0.0
Spoken,BE-pp,was,puzzled,-0.1779
Spoken,BE-pp,be,puzzled,-0.1779
Spoken,BE-pp,'s,qualified,0.0
Spoken,BE-pp,was,qualified,0.0
Spoken,BE-pp,been,quantified,0.0
Spoken,BE-pp,'s,quarantined,0.0
Spoken,BE-pp,be,questioned,-0.1027
Spoken,BE-pp,were,questioned,-0.1027
Spoken,BE-pp,be,queued,0.0
Spoken,BE-pp,be,quite,0.0
Spoken,BE-pp,were,quoted,0.0
Spoken,BE-pp,was,racked,0.0
Spoken,BE-pp,are,racked,0.0
Spoken,BE-pp,been,radicalized,0.0
Spoken,BE-pp,be,ragged,0.0
Spoken,BE-pp,being,raided,0.0
Spoken,BE-pp,being,raided,0.0
Spoken,BE-pp,was,raised,0.0
Spoken,BE-pp,are,raised,0.0
Spoken,BE-pp,is,raised,0.0
Spoken,BE-pp,was,raised,0.0
Spoken,BE-pp,was,raised,0.0
Spoken,BE-pp,being,raised,0.0
Spoken,BE-pp,are,raised,0.0
Spoken,BE-pp,being,raised,0.0
Spoken,BE-pp,was,raised,0.0
Spoken,BE-pp,being,raised,0.0
Spoken,BE-pp,were,raised,0.0
Spoken,BE-pp,was,raised,0.0
Spoken,BE-pp,was,raised,0.0
Spoken,BE-pp,was,raised,0.0
Spoken,BE-pp,were,raised,0.0
Spoken,BE-pp,being,raised,0.0
Spoken,BE-pp,been,raised,0.0
Spoken,BE-pp,was,raised,0.0
Spoken,BE-pp,be,raised,0.0
Spoken,BE-pp,was,raised,0.0
Spoken,BE-pp,was,raised,0.0
Spoken,BE-pp,been,raised,0.0
Spoken,BE-pp,been,ranked,0.0
Spoken,BE-pp,are,ranked,0.0
Spoken,BE-pp,is,raped,-0.6808
Spoken,BE-pp,be,raped,-0.6808
Spoken,BE-pp,be,raped,-0.6808
Spoken,BE-pp,be,raped,-0.6808
Spoken,BE-pp,being,raped,-0.6808
Spoken,BE-pp,been,raped,-0.6808
Spoken,BE-pp,being,raped,-0.6808
Spoken,BE-pp,was,raped,-0.6808
Spoken,BE-pp,are,raped,-0.6808
Spoken,BE-pp,are,raped,-0.6808
Spoken,BE-pp,was,raped,-0.6808
Spoken,BE-pp,be,raped,-0.6808
Spoken,BE-pp,been,raped,-0.6808
Spoken,BE-pp,is,raped,-0.6808
Spoken,BE-pp,is,rasterized,0.0
Spoken,BE-pp,been,rated,0.0
Spoken,BE-pp,are,rated,0.0
Spoken,BE-pp,are,rated,0.0
Spoken,BE-pp,been,ratified,0.1531
Spoken,BE-pp,was,rationed,0.0
Spoken,BE-pp,been,ravaged,0.0
Spoken,BE-pp,was,reached,0.1027
Spoken,BE-pp,was,read,0.0
Spoken,BE-pp,were,read,0.0
Spoken,BE-pp,be,read,0.0
Spoken,BE-pp,been,read,0.0
Spoken,BE-pp,been,read,0.0
Spoken,BE-pp,be,read,0.0
Spoken,BE-pp,'s,read,0.0
Spoken,BE-pp,is,read,0.0
Spoken,BE-pp,was,read,0.0
Spoken,BE-pp,are,readmitted,0.0
Spoken,BE-pp,be,realized,0.0
Spoken,BE-pp,were,realized,0.0
Spoken,BE-pp,be,realized,0.0
Spoken,BE-pp,be,realized,0.0
Spoken,BE-pp,be,realized,0.0
Spoken,BE-pp,'s,broken,-0.4767
Spoken,BE-pp,was,disappointed,-0.4767
Spoken,BE-pp,is,linked,0.0
Spoken,BE-pp,is,motivated,0.4588
Spoken,BE-pp,'re,involved,0.0
Spoken,BE-pp,'m,pleased,0.4404
Spoken,BE-pp,were,damaged,-0.4404
Spoken,BE-pp,was,scared,-0.4404
Spoken,BE-pp,was,surprised,0.2263
Spoken,BE-pp,is,viewed,0.0
Spoken,BE-pp,be,rearrested,0.0
Spoken,BE-pp,being,recalled,0.0
Spoken,BE-pp,is,received,0.0
Spoken,BE-pp,be,received,0.0
Spoken,BE-pp,be,received,0.0
Spoken,BE-pp,been,shown,0.0
Spoken,BE-pp,be,recharged,0.0
Spoken,BE-pp,been,reclaimed,0.0
Spoken,BE-pp,been,reclaimed,0.0
Spoken,BE-pp,be,reclaimed,0.0
Spoken,BE-pp,be,recognized,0.0
Spoken,BE-pp,is,recognized,0.0
Spoken,BE-pp,is,recognized,0.0
Spoken,BE-pp,was,recognized,0.0
Spoken,BE-pp,be,recognized,0.0
Spoken,BE-pp,were,recognized,0.0
Spoken,BE-pp,are,recognized,0.0
Spoken,BE-pp,been,recognized,0.0
Spoken,BE-pp,be,recognized,0.0
Spoken,BE-pp,been,recognized,0.0
Spoken,BE-pp,is,recommended,0.2023
Spoken,BE-pp,be,reconstructed,0.0
Spoken,BE-pp,are,reconstructed,0.0
Spoken,BE-pp,be,reconstructed,0.0
Spoken,BE-pp,be,reconstructed,0.0
Spoken,BE-pp,is,recorded,0.0
Spoken,BE-pp,is,recorded,0.0
Spoken,BE-pp,be,recorded,0.0
Spoken,BE-pp,be,recorded,0.0
Spoken,BE-pp,was,recorded,0.0
Spoken,BE-pp,was,recorded,0.0
Spoken,BE-pp,being,recorded,0.0
Spoken,BE-pp,is,recorded,0.0
Spoken,BE-pp,be,recorded,0.0
Spoken,BE-pp,been,recorded,0.0
Spoken,BE-pp,was,recorded,0.0
Spoken,BE-pp,being,recorded,0.0
Spoken,BE-pp,be,recorded,0.0
Spoken,BE-pp,was,recorded,0.0
Spoken,BE-pp,'s,recovered,0.0
Spoken,BE-pp,was,recruited,0.0
Spoken,BE-pp,was,recruited,0.0
Spoken,BE-pp,being,recruited,0.0
Spoken,BE-pp,was,recruited,0.0
Spoken,BE-pp,been,recruited,0.0
Spoken,BE-pp,being,recycled,0.0
Spoken,BE-pp,is,redeemed,0.3182
Spoken,BE-pp,be,redesigned,0.0
Spoken,BE-pp,been,redirected,0.0
Spoken,BE-pp,is,redirected,0.0
Spoken,BE-pp,be,rediscovered,0.0
Spoken,BE-pp,being,redistributed,0.0
Spoken,BE-pp,be,redshifted,0.0
Spoken,BE-pp,is,reduced,0.0
Spoken,BE-pp,be,reduced,0.0
Spoken,BE-pp,was,reduced,0.0
Spoken,BE-pp,is,reduced,0.0
Spoken,BE-pp,is,reduced,0.0
Spoken,BE-pp,are,reduced,0.0
Spoken,BE-pp,was,reduced,0.0
Spoken,BE-pp,is,reduced,0.0
Spoken,BE-pp,being,reduced,0.0
Spoken,BE-pp,being,reduced,0.0
Spoken,BE-pp,is,reduced,0.0
Spoken,BE-pp,be,reempowered,0.0
Spoken,BE-pp,be,reenacted,0.0
Spoken,BE-pp,be,reevaluated,0.0
Spoken,BE-pp,was,referred,0.0
Spoken,BE-pp,was,referred,0.0
Spoken,BE-pp,are,referred,0.0
Spoken,BE-pp,are,referred,0.0
Spoken,BE-pp,is,referred,0.0
Spoken,BE-pp,'s,referred,0.0
Spoken,BE-pp,is,referred,0.0
Spoken,BE-pp,is,reflected,0.0
Spoken,BE-pp,be,reflected,0.0
Spoken,BE-pp,was,reflected,0.0
Spoken,BE-pp,was,reflected,0.0
Spoken,BE-pp,is,reflected,0.0
Spoken,BE-pp,being,reformed,0.0
Spoken,BE-pp,are,regarded,0.0
Spoken,BE-pp,is,regarded,0.0
Spoken,BE-pp,been,regarded,0.0
Spoken,BE-pp,been,regarded,0.0
Spoken,BE-pp,was,regarded,0.0
Spoken,BE-pp,am,regarded,0.0
Spoken,BE-pp,being,registered,0.0
Spoken,BE-pp,been,registered,0.0
Spoken,BE-pp,was,registered,0.0
Spoken,BE-pp,were,registered,0.0
Spoken,BE-pp,are,regulated,0.0
Spoken,BE-pp,be,regulated,0.0
Spoken,BE-pp,was,regulated,0.0
Spoken,BE-pp,been,rehearsed,0.0
Spoken,BE-pp,'re,rehydrated,0.0
Spoken,BE-pp,'s,reimagined,0.0
Spoken,BE-pp,'s,reinforced,0.0
Spoken,BE-pp,be,rejected,-0.5106
Spoken,BE-pp,being,rejected,-0.5106
Spoken,BE-pp,was,rejected,-0.5106
Spoken,BE-pp,been,rejected,-0.5106
Spoken,BE-pp,be,rejected,-0.5106
Spoken,BE-pp,be,rejected,-0.5106
Spoken,BE-pp,was,rejected,-0.5106
Spoken,BE-pp,being,rejected,-0.5106
Spoken,BE-pp,was,rejected,-0.5106
Spoken,BE-pp,was,rejected,-0.5106
Spoken,BE-pp,was,rejected,-0.5106
Spoken,BE-pp,being,rejected,-0.5106
Spoken,BE-pp,were,rejected,-0.5106
Spoken,BE-pp,be,rejuvenated,0.0
Spoken,BE-pp,is,related,0.0
Spoken,BE-pp,were,related,0.0
Spoken,BE-pp,are,related,0.0
Spoken,BE-pp,are,related,0.0
Spoken,BE-pp,are,related,0.0
Spoken,BE-pp,were,related,0.0
Spoken,BE-pp,'s,related,0.0
Spoken,BE-pp,are,related,0.0
Spoken,BE-pp,'s,related,0.0
Spoken,BE-pp,is,related,0.0
Spoken,BE-pp,'s,related,0.0
Spoken,BE-pp,'s,related,0.0
Spoken,BE-pp,is,related,0.0
Spoken,BE-pp,'s,related,0.0
Spoken,BE-pp,is,related,0.0
Spoken,BE-pp,be,related,0.0
Spoken,BE-pp,are,related,0.0
Spoken,BE-pp,were,related,0.0
Spoken,BE-pp,are,related,0.0
Spoken,BE-pp,is,related,0.0
Spoken,BE-pp,is,related,0.0
Spoken,BE-pp,'s,related,0.0
Spoken,BE-pp,are,related,0.0
Spoken,BE-pp,been,related,0.0
Spoken,BE-pp,was,unknown,0.0
Spoken,BE-pp,is,relaxed,0.4939
Spoken,BE-pp,was,relaxed,0.4939
Spoken,BE-pp,are,released,0.0
Spoken,BE-pp,been,released,0.0
Spoken,BE-pp,was,released,0.0
Spoken,BE-pp,is,released,0.0
Spoken,BE-pp,'re,released,0.0
Spoken,BE-pp,be,released,0.0
Spoken,BE-pp,was,released,0.0
Spoken,BE-pp,were,released,0.0
Spoken,BE-pp,be,released,0.0
Spoken,BE-pp,been,released,0.0
Spoken,BE-pp,are,released,0.0
Spoken,BE-pp,being,released,0.0
Spoken,BE-pp,was,released,0.0
Spoken,BE-pp,was,released,0.0
Spoken,BE-pp,are,released,0.0
Spoken,BE-pp,being,released,0.0
Spoken,BE-pp,was,released,0.0
Spoken,BE-pp,was,released,0.0
Spoken,BE-pp,are,released,0.0
Spoken,BE-pp,been,relegated,0.0
Spoken,BE-pp,were,relegated,0.0
Spoken,BE-pp,be,placed,0.0
Spoken,BE-pp,are,relieved,0.3818
Spoken,BE-pp,are,relieved,0.3818
Spoken,BE-pp,been,relieved,0.3818
Spoken,BE-pp,was,relieved,0.3818
Spoken,BE-pp,was,relieved,0.3818
Spoken,BE-pp,were,relocated,0.0
Spoken,BE-pp,were,relocated,0.0
Spoken,BE-pp,were,relocated,0.0
Spoken,BE-pp,'s,remark,0.0
Spoken,BE-pp,be,remembered,0.0
Spoken,BE-pp,be,remembered,0.0
Spoken,BE-pp,is,remembered,0.0
Spoken,BE-pp,is,remembered,0.0
Spoken,BE-pp,be,remembered,0.0
Spoken,BE-pp,is,remembered,0.0
Spoken,BE-pp,be,remembered,0.0
Spoken,BE-pp,be,remembered,0.0
Spoken,BE-pp,be,remembered,0.0
Spoken,BE-pp,be,remembered,0.0
Spoken,BE-pp,are,reminded,0.0
Spoken,BE-pp,am,reminded,0.0
Spoken,BE-pp,be,reminded,0.0
Spoken,BE-pp,was,reminded,0.0
Spoken,BE-pp,was,reminded,0.0
Spoken,BE-pp,be,reminded,0.0
Spoken,BE-pp,be,reminded,0.0
Spoken,BE-pp,be,reminded,0.0
Spoken,BE-pp,were,remodeled,0.0
Spoken,BE-pp,was,removed,0.0
Spoken,BE-pp,were,removed,0.0
Spoken,BE-pp,be,removed,0.0
Spoken,BE-pp,are,removed,0.0
Spoken,BE-pp,be,removed,0.0
Spoken,BE-pp,is,removed,0.0
Spoken,BE-pp,is,removed,0.0
Spoken,BE-pp,be,removed,0.0
Spoken,BE-pp,be,removed,0.0
Spoken,BE-pp,been,removed,0.0
Spoken,BE-pp,be,removed,0.0
Spoken,BE-pp,been,removed,0.0
Spoken,BE-pp,was,removed,0.0
Spoken,BE-pp,be,removed,0.0
Spoken,BE-pp,is,removed,0.0
Spoken,BE-pp,be,removed,0.0
Spoken,BE-pp,been,removed,0.0
Spoken,BE-pp,been,renamed,0.0
Spoken,BE-pp,been,rendered,0.0
Spoken,BE-pp,been,rendered,0.0
Spoken,BE-pp,is,rendered,0.0
Spoken,BE-pp,'s,rendezvoused,0.0
Spoken,BE-pp,were,repaired,0.0
Spoken,BE-pp,is,repeated,0.0
Spoken,BE-pp,been,repeated,0.0
Spoken,BE-pp,were,repeated,0.0
Spoken,BE-pp,been,repeated,0.0
Spoken,BE-pp,be,replaced,0.0
Spoken,BE-pp,were,replaced,0.0
Spoken,BE-pp,are,replaced,0.0
Spoken,BE-pp,were,replaced,0.0
Spoken,BE-pp,were,replaced,0.0
Spoken,BE-pp,being,replaced,0.0
Spoken,BE-pp,were,replaced,0.0
Spoken,BE-pp,be,replaced,0.0
Spoken,BE-pp,be,replaced,0.0
Spoken,BE-pp,been,replaced,0.0
Spoken,BE-pp,been,replaced,0.0
Spoken,BE-pp,been,replaced,0.0
Spoken,BE-pp,be,replenished,0.0
Spoken,BE-pp,be,replicated,0.0
Spoken,BE-pp,been,replicated,0.0
Spoken,BE-pp,be,replicated,0.0
Spoken,BE-pp,be,replicated,0.0
Spoken,BE-pp,be,replicated,0.0
Spoken,BE-pp,was,reported,0.0
Spoken,BE-pp,are,reported,0.0
Spoken,BE-pp,was,reported,0.0
Spoken,BE-pp,been,reported,0.0
Spoken,BE-pp,was,reported,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,been,represented,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,'re,represented,0.0
Spoken,BE-pp,was,represented,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,is,represented,0.0
Spoken,BE-pp,be,represented,0.0
Spoken,BE-pp,is,represented,0.0
Spoken,BE-pp,are,represented,0.0
Spoken,BE-pp,been,reprinted,0.0
Spoken,BE-pp,being,reproduced,0.0
Spoken,BE-pp,be,repurposed,0.0
Spoken,BE-pp,been,requested,0.0
Spoken,BE-pp,'s,required,0.0
Spoken,BE-pp,'s,required,0.0
Spoken,BE-pp,is,required,0.0
Spoken,BE-pp,is,required,0.0
Spoken,BE-pp,'s,required,0.0
Spoken,BE-pp,are,required,0.0
Spoken,BE-pp,are,required,0.0
Spoken,BE-pp,be,required,0.0
Spoken,BE-pp,is,required,0.0
Spoken,BE-pp,is,required,0.0
Spoken,BE-pp,is,required,0.0
Spoken,BE-pp,be,required,0.0
Spoken,BE-pp,are,required,0.0
Spoken,BE-pp,been,required,0.0
Spoken,BE-pp,'s,required,0.0
Spoken,BE-pp,is,required,0.0
Spoken,BE-pp,was,required,0.0
Spoken,BE-pp,'s,required,0.0
Spoken,BE-pp,are,required,0.0
Spoken,BE-pp,'s,required,0.0
Spoken,BE-pp,is,required,0.0
Spoken,BE-pp,was,required,0.0
Spoken,BE-pp,is,required,0.0
Spoken,BE-pp,were,required,0.0
Spoken,BE-pp,was,required,0.0
Spoken,BE-pp,'s,required,0.0
Spoken,BE-pp,are,required,0.0
Spoken,BE-pp,are,required,0.0
Spoken,BE-pp,was,required,0.0
Spoken,BE-pp,be,rescued,0.4215
Spoken,BE-pp,be,rescued,0.4215
Spoken,BE-pp,be,rescued,0.4215
Spoken,BE-pp,was,rescued,0.4215
Spoken,BE-pp,are,reserved,0.0
Spoken,BE-pp,be,reserved,0.0
Spoken,BE-pp,is,reserved,0.0
Spoken,BE-pp,was,reshaped,0.0
Spoken,BE-pp,are,resolved,0.1779
Spoken,BE-pp,are,resolved,0.1779
Spoken,BE-pp,be,resolved,0.1779
Spoken,BE-pp,be,resolved,0.1779
Spoken,BE-pp,be,resolved,0.1779
